"virus name","TaxaID","refseq id","Genome.organization"
"Mycobacterium phage Gizmo",1327936,"NC_021346","Linear"
"Mycobacterium phage Gladiator",2920886,"NC_042309","Linear"
"Mycobacterium phage Godines",1675551,"NC_042050","Linear"
"Mycobacterium phage Goku",1383057,"NC_022085","Linear"
"Mycobacterium phage Gomashi",1606762,"KM923970","Linear"
"Mycobacterium phage Gompeii16",1873895,"NC_031111","Linear"
"Mycobacterium phage Goose",2927989,"NC_042340","Linear"
"Mycobacterium phage Gorge",2283295,"NC_051664","Linear"
"Mycobacterium phage Graduation",1391432,"NC_022979","Linear"
"Mycobacterium phage GreaseLightnin",2517951,"NC_051731","Linear"
"Mycobacterium phage Grizzly",2315539,"NC_054442","Linear"
"Mycobacterium phage Gumball",561998,"NC_011290","Linear"
"Mycobacterium phage Guo1",1498190,"KJ725374","Linear"
"Mycobacterium phage GuuelaD",2015819,"NC_053508","Linear"
"Mycobacterium phage Gyarad",1235691,"JX649099","Linear"
"Mycobacterium phage HC",2077135,"NC_055707","Linear"
"Mycobacterium phage HH92",1471543,"KJ538722","Linear"
"Mycobacterium phage HINdeR",1327770,"NC_021308","Linear"
"Mycobacterium phage Hades",1527511,"NC_026595","Linear"
"Mycobacterium phage Halo",2911433,"NC_008202","Linear"
"Mycobacterium phage HamSlice",1567483,"KP057620","Linear"
"Mycobacterium phage Hammer",2922204,"NC_042318","Linear"
"Mycobacterium phage Hamulus",1340824,"NC_022056","Linear"
"Mycobacterium phage HanShotFirst",1429904,"NC_022975","Linear"
"Mycobacterium phage Harley",2282909,"NC_051665","Linear"
"Mycobacterium phage HarryOW",2762393,"NC_052432","Linear"
"Mycobacterium phage Harvey",1034104,"JF937095","Linear"
"Mycobacterium phage Hawkeye",1458711,"NC_024209","Linear"
"Mycobacterium phage Heath",2762421,"NC_055860","Linear"
"Mycobacterium phage Heathcliff",1458712,"KJ194584","Linear"
"Mycobacterium phage Hedgerow",1089123,"JN698991","Linear"
"Mycobacterium phage Heffalump",1983575,"NC_054811","Linear"
"Mycobacterium phage Hegedechwinu",2686469,"NC_051666","Linear"
"Mycobacterium phage HelDan",2922217,"NC_042328","Linear"
"Mycobacterium phage Henry",1034105,"JF937096","Linear"
"Mycobacterium phage Henu3",2492961,"NC_051589","Linear"
"Mycobacterium phage Henu3 PeY-2017",2571241,"NC_051667","Linear"
"Mycobacterium phage Hertubise",1034106,"JF937097","Linear"
"Mycobacterium phage Hlubikazi",2767559,"NC_051668","Linear"
"Mycobacterium phage Hope",663555,"GQ303261","Linear"
"Mycobacterium phage Hosp",1463811,"NC_024145","Linear"
"Mycobacterium phage HufflyPuff",1430411,"NC_022981","Linear"
"Mycobacterium phage Hurricane",2015810,"NC_051604","Linear"
"Mycobacterium phage HyRo",1698710,"NC_028869","Linear"
"Mycobacterium phage ICleared",1176425,"NC_054800","Linear"
"Mycobacterium phage ILeeKay",2041533,"NC_052434","Linear"
"Mycobacterium phage Ibhubesi",2922205,"NC_042319","Linear"
"Mycobacterium phage Ichabod",2099633,"NC_052433","Linear"
"Mycobacterium phage Imvubu",2686233,"NC_051586","Linear"
"Mycobacterium phage Indlulamithi",2656582,"NC_048824","Linear"
"Mycobacterium phage Inventum",1527580,"NC_026596","Linear"
"Mycobacterium phage Iracema64",1755681,"NC_028687","Linear"
"Mycobacterium phage IronMan",2499042,"NC_054814","Linear"
"Mycobacterium phage IsaacEli",1089124,"JN698990","Linear"
"Mycobacterium phage Island3",861048,"HM152765","Linear"
"Mycobacterium phage JAMaL",1429905,"NC_023554","Linear"
"Mycobacterium phage JAWS",2922987,"NC_042332","Linear"
"Mycobacterium phage JC27",2922210,"NC_042320","Linear"
"Mycobacterium phage JHC117",2920885,"NC_042310","Linear"
"Mycobacterium phage Jabbawokkie",1340820,"NC_022069","Linear"
"Mycobacterium phage JacAttac",1089136,"NC_023740","Linear"
"Mycobacterium phage JackSparrow",2652891,"NC_052435","Linear"
"Mycobacterium phage Jamie19",2743929,"NC_054456","Linear"
"Mycobacterium phage Jasper",2914014,"NC_011020","Linear"
"Mycobacterium phage Jebeks",1076631,"NC_041969","Linear"
"Mycobacterium phage Jeeves",2652402,"NC_055817","Linear"
"Mycobacterium phage Jeffabunny",2923004,"NC_042334","Linear"
"Mycobacterium phage JewelBug",2502450,"NC_054780","Linear"
"Mycobacterium phage Job42",1327771,"NC_021538","Linear"
"Mycobacterium phage Jobu08",1327772,"NC_021535","Linear"
"Mycobacterium phage JoeDirt",2920882,"NC_042313","Linear"
"Mycobacterium phage JoeyJr",2301566,"NC_051669","Linear"
"Mycobacterium phage Jolie1",1463812,"NC_023600","Linear"
"Mycobacterium phage Jolie2",1458831,"NC_023604","Linear"
"Mycobacterium phage Jorgensen",2759390,"NC_052436","Linear"
"Mycobacterium phage JoshKayV",2024294,"NC_054812","Linear"
"Mycobacterium phage Jovo",1429912,"NC_022984","Linear"
"Mycobacterium phage Juice456",2652403,"NC_051670","Linear"
"Mycobacterium phage Jung",2742107,"NC_051730","Linear"
"Mycobacterium phage KBG",2914011,"NC_011019","Linear"
"Mycobacterium phage KSSJEB",2922216,"NC_042326","Linear"
"Mycobacterium phage Kamiyu",1089126,"JN699018","Linear"
"Mycobacterium phage Kampy",1486425,"NC_024141","Linear"
"Mycobacterium phage Kanely",2656585,"NC_052437","Linear"
"Mycobacterium phage KayaCho",1340830,"NC_022061","Linear"
"Mycobacterium phage Kenuha5",2653759,"NC_051671","Linear"
"Mycobacterium phage Kersh",1897501,"NC_051672","Linear"
"Mycobacterium phage Keshu",1567471,"NC_026603","Linear"
"Mycobacterium phage Kevin1",2530132,"NC_054451","Linear"
"Mycobacterium phage KiSi",2507856,"NC_051619","Linear"
"Mycobacterium phage Kikipoo",1089127,"NC_028907","Linear"
"Mycobacterium phage KilKor",2696373,"NC_053209","Linear"
"Mycobacterium phage Killigrew",2656586,"NC_052438","Linear"
"Mycobacterium phage Kimberlium",1662284,"NC_028792","Linear"
"Mycobacterium phage Kimona",2024295,"NC_054793","Linear"
"Mycobacterium phage KingTut",2250422,"NC_055750","Linear"
"Mycobacterium phage KingVeVeVe",1471544,"KJ538723","Linear"
"Mycobacterium phage Kingsley",1970794,"NC_051673","Linear"
"Mycobacterium phage Koella",2234029,"NC_051674","Linear"
"Mycobacterium phage Koko",2047840,"NC_054782","Linear"
"Mycobacterium phage Konstantine",563121,"NC_011292","Linear"
"Mycobacterium phage Kostya",2914016,"NC_011056","Linear"
"Mycobacterium phage Krakatau",2283296,"NC_051675","Linear"
"Mycobacterium phage Kratio",1606763,"NC_028947","Linear"
"Mycobacterium phage KristaRAM",2301700,"NC_051676","Linear"
"Mycobacterium phage Krueger",2015820,"NC_051601","Linear"
"Mycobacterium phage Krypton555",2015885,"NC_053505","Linear"
"Mycobacterium phage Ksquared",2015833,"NC_051732","Linear"
"Mycobacterium phage Kugel",2923003,"NC_023702","Linear"
"Mycobacterium phage Kumao",2041344,"NC_053512","Linear"
"Mycobacterium phage KyMonks1A",2653760,"NC_052439","Linear"
"Mycobacterium phage LHTSCC",2923002,"NC_023745","Linear"
"Mycobacterium phage LRRHood",663556,"GQ303262","Linear"
"Mycobacterium phage LadyBird",1718166,"NC_028744","Linear"
"Mycobacterium phage Lamina13",1468169,"NC_024143","Linear"
"Mycobacterium phage Larenn",1560285,"NC_028877","Linear"
"Mycobacterium phage Larva",2922990,"NC_023724","Linear"
"Mycobacterium phage Lasso",1541886,"KM408320","Linear"
"Mycobacterium phage LastHope",2015886,"NC_051620","Linear"
"Mycobacterium phage LastJedi",2707031,"NC_051677","Linear"
"Mycobacterium phage LaterM",2094136,"NC_051621","Linear"
"Mycobacterium phage Laurie",1874015,"NC_053503","Linear"
"Mycobacterium phage LeBron",2919553,"NC_014461","Linear"
"Mycobacterium phage Lemuria",2599868,"NC_054446","Linear"
"Mycobacterium phage Leo",1327952,"NC_021556","Linear"
"Mycobacterium phage LeoAvram",1916120,"NC_054796","Linear"
"Mycobacterium phage Lesedi",2922211,"NC_042321","Linear"
"Mycobacterium phage Leston",2126952,"NC_051594","Linear"
"Mycobacterium phage Liefie",2922994,"NC_023705","Linear"
"Mycobacterium phage LilMcDreamy",2652422,"NC_051582","Linear"
"Mycobacterium phage LilMoolah",2656590,"NC_055825","Linear"
"Mycobacterium phage Lilac",1070990,"NC_023689","Linear"
"Mycobacterium phage LinStu",1074307,"NC_023714","Linear"
"Mycobacterium phage LittleCherry",1340818,"NC_022086","Linear"
"Mycobacterium phage LittleE",2922212,"NC_042322","Linear"
"Mycobacterium phage Lizziana",2419980,"NC_051678","Linear"
"Mycobacterium phage Llama",1541823,"NC_028923","Linear"
"Mycobacterium phage Llij",2681623,"NC_008196","Linear"
"Mycobacterium phage Lockley",2914012,"NC_011021","Linear"
"Mycobacterium phage Lolly9",1698711,"NC_028843","Linear"
"Mycobacterium phage Lopton",2126809,"NC_052440","Linear"
"Mycobacterium phage Loser",1815969,"NC_031256","Linear"
"Mycobacterium phage Luchador",1647300,"NC_028849","Linear"
"Mycobacterium phage Lukilu",1913044,"NC_041901","Linear"
"Mycobacterium phage Lumos",1701852,"NC_053504","Linear"
"Mycobacterium phage MA5",2725640,"NC_054771","Linear"
"Mycobacterium phage MOOREtheMARYer",1647309,"NC_028791","Linear"
"Mycobacterium phage MPlant7149",2099635,"NC_052446","Linear"
"Mycobacterium phage MacnCheese",2927982,"NC_042338","Linear"
"Mycobacterium phage Magnar",2250361,"NC_052441","Linear"
"Mycobacterium phage Magnito",1881141,"NC_052470","Linear"
"Mycobacterium phage Mahavrat",2591129,"NC_051679","Linear"
"Mycobacterium phage Majeke",2024296,"NC_051737","Linear"
"Mycobacterium phage Makemake",1873889,"NC_031067","Linear"
"Mycobacterium phage Malec",2500574,"NC_054813","Linear"
"Mycobacterium phage Malithi",1567472,"NC_026605","Linear"
"Mycobacterium phage Manad",1486403,"NC_024363","Linear"
"Mycobacterium phage Manatee",2725652,"NC_052442","Linear"
"Mycobacterium phage Mangeria",2686471,"NC_054718","Linear"
"Mycobacterium phage Mantra",2283297,"NC_051680","Linear"
"Mycobacterium phage MarQuardt",1527516,"NC_028798","Linear"
"Mycobacterium phage Marcell",2927990,"NC_041853","Linear"
"Mycobacterium phage MarkPhew",2725625,"NC_051622","Linear"
"Mycobacterium phage Maroc7",2301709,"NC_052443","Linear"
"Mycobacterium phage Marshawn",2652423,"NC_051623","Linear"
"Mycobacterium phage Marvin",1034139,"NC_042032","Linear"
"Mycobacterium phage MaryBeth",2762423,"NC_052444","Linear"
"Mycobacterium phage Mattes",2182398,"NC_051681","Linear"
"Mycobacterium phage Medusa",1340834,"KF024733","Linear"
"Mycobacterium phage MeeZee",1056832,"JN243856","Linear"
"Mycobacterium phage Megiddo",2686098,"NC_051728","Linear"
"Mycobacterium phage Melissauren88",2163593,"NC_051682","Linear"
"Mycobacterium phage Melvin",1429792,"KF841476","Linear"
"Mycobacterium phage Mendokysei",2099637,"NC_051726","Linear"
"Mycobacterium phage Mercurio",2575612,"NC_054445","Linear"
"Mycobacterium phage Methuselah",1327779,"KC661272","Linear"
"Mycobacterium phage MiaZeal",1567005,"NC_028953","Linear"
"Mycobacterium phage MichelleMyBell",1445726,"NC_023572","Linear"
"Mycobacterium phage Michley",2234076,"NC_052445","Linear"
"Mycobacterium phage Microwolf",2920884,"NC_042311","Linear"
"Mycobacterium phage MilleniumForce",2315711,"NC_051683","Linear"
"Mycobacterium phage Milly",1567473,"NC_026598","Linear"
"Mycobacterium phage Mindy",1647311,"NC_029093","Linear"
"Mycobacterium phage Minerva",1527513,"NC_026584","Linear"
"Mycobacterium phage MinionDave",2653763,"NC_051684","Linear"
"Mycobacterium phage Minnie",2653764,"NC_051685","Linear"
"Mycobacterium phage Miramae",2517961,"NC_054802","Linear"
"Mycobacterium phage Misha28",2126810,"NC_051686","Linear"
"Mycobacterium phage MoMoMixon",1088865,"NC_023733","Linear"
"Mycobacterium phage MooMoo",2108127,"NC_051721","Linear"
"Mycobacterium phage Moonbeam",2767561,"NC_051687","Linear"
"Mycobacterium phage Morgushi",1084721,"JN638753","Linear"
"Mycobacterium phage MosMoris",1471542,"NC_024138","Linear"
"Mycobacterium phage Mosby",1429913,"KF493883","Linear"
"Mycobacterium phage Mova",2767562,"NC_051688","Linear"
"Mycobacterium phage Mozy",2922213,"NC_042323","Linear"
"Mycobacterium phage MrGordon",2847995,"JN020140","Linear"
"Mycobacterium phage MrMagoo",1927020,"NC_053515","Linear"
"Mycobacterium phage Mryolo",2234077,"NC_052447","Linear"
"Mycobacterium phage Muddy",1340829,"NC_022054","Linear"
"Mycobacterium phage Mufasa",1718600,"NC_028759","Linear"
"Mycobacterium phage Mulciber",1805459,"NC_031257","Linear"
"Mycobacterium phage Mule",2759460,"NC_052448","Linear"
"Mycobacterium phage Mundrea",1897540,"NC_054803","Linear"
"Mycobacterium phage Murdoc",1084720,"JN638752","Linear"
"Mycobacterium phage Murphy",1327939,"NC_021305","Linear"
"Mycobacterium phage Murucutumbu",1560286,"NC_028978","Linear"
"Mycobacterium phage Museum",2922214,"NC_042324","Linear"
"Mycobacterium phage Mutaforma13",2922219,"NC_041847","Linear"
"Mycobacterium phage MyraDee",2024303,"NC_054791","Linear"
"Mycobacterium phage Myrna",546805,"NC_011273","Linear"
"Mycobacterium phage NEHalo",2283298,"NC_052449","Linear"
"Mycobacterium phage Naca",2126816,"NC_054774","Linear"
"Mycobacterium phage Nacho",1235692,"JX649098","Linear"
"Mycobacterium phage Nala",1391180,"NC_022976","Linear"
"Mycobacterium phage Nappy",1088866,"NC_023725","Linear"
"Mycobacterium phage NelitzaMV",1679530,"NC_028785","Linear"
"Mycobacterium phage Nepal",2927981,"JQ698665","Linear"
"Mycobacterium phage Nerujay",1647308,"NC_028928","Linear"
"Mycobacterium phage Newman",1327766,"NC_021310","Linear"
"Mycobacterium phage Nhonho",1675553,"NC_028815","Linear"
"Mycobacterium phage Nibb",2510585,"NC_051624","Linear"
"Mycobacterium phage Nigel",543152,"NC_011044","Linear"
"Mycobacterium phage Nimbo",2301567,"NC_051689","Linear"
"Mycobacterium phage Nitzel",2652404,"NC_051690","Linear"
"Mycobacterium phage Nivrat",2301710,"NC_051691","Linear"
"Mycobacterium phage Niza",2250382,"NC_052450","Linear"
"Mycobacterium phage Noelle",2572317,"NC_054801","Linear"
"Mycobacterium phage NoodleTree",2502470,"NC_054719","Linear"
"Mycobacterium phage Nova",1089130,"JN699014","Linear"
"Mycobacterium phage Numberten",1458713,"KJ194583","Linear"
"Mycobacterium phage Nyxis",1445714,"NC_023565","Linear"
"Mycobacterium phage OSmaximus",1035482,"NC_028803","Linear"
"Mycobacterium phage Oaker",1445727,"NC_023578","Linear"
"Mycobacterium phage Obama12",1445715,"NC_023577","Linear"
"Mycobacterium phage Obutu",2593350,"NC_055812","Linear"
"Mycobacterium phage Ochi17",2502425,"NC_055787","Linear"
"Mycobacterium phage Odin",1340711,"KF017927","Linear"
"Mycobacterium phage Ogopogo",2099640,"NC_051692","Linear"
"Mycobacterium phage OhShagHennessy",2801895,"NC_055918","Linear"
"Mycobacterium phage OkiRoe",1486473,"NC_024366","Linear"
"Mycobacterium phage OldBen",2079284,"NC_051693","Linear"
"Mycobacterium phage Oline",1052671,"NC_023711","Linear"
"Mycobacterium phage OlympiaSaint",2250364,"NC_051694","Linear"
"Mycobacterium phage Omega",2907835,"NC_004688","Linear"
"Mycobacterium phage Omnicron",1541819,"NC_028832","Linear"
"Mycobacterium phage Oogway",2178922,"NC_052451","Linear"
"Mycobacterium phage Optimus",2922218,"NC_041844","Linear"
"Mycobacterium phage Orion",373409,"NC_008197","Linear"
"Mycobacterium phage Ovechkin",1673889,"NC_028937","Linear"
"Mycobacterium phage OwlsT2W",2126954,"NC_051695","Linear"
"Mycobacterium phage PBI1",373410,"NC_008198","Linear"
"Mycobacterium phage PG1",213236,"NC_005259","Linear"
"Mycobacterium phage PLot",373411,"NC_008200","Linear"
"Mycobacterium phage PMC",2911439,"NC_008205","Linear"
"Mycobacterium phage PP",2077134,"NC_054792","Linear"
"Mycobacterium phage Pacc40",2914019,"NC_011287","Linear"
"Mycobacterium phage PacerPaul",1897542,"NC_052452","Linear"
"Mycobacterium phage PackMan",2920890,"NC_042314","Linear"
"Mycobacterium phage Paito",2315544,"NC_054439","Linear"
"Mycobacterium phage Panchino",1821537,"NC_031281","Linear"
"Mycobacterium phage Paola",2094139,"NC_051595","Linear"
"Mycobacterium phage Papez",1873891,"NC_031041","Linear"
"Mycobacterium phage Papyrus",1383056,"NC_022053","Linear"
"Mycobacterium phage Pari",1718171,"NC_028874","Linear"
"Mycobacterium phage Patience",1074308,"NC_023691","Linear"
"Mycobacterium phage Patt",2530139,"NC_051592","Linear"
"Mycobacterium phage PattyP",1327773,"NC_021297","Linear"
"Mycobacterium phage Peaches",2919546,"NC_013694","Linear"
"Mycobacterium phage PegLeg",1325953,"NC_021299","Linear"
"Mycobacterium phage Pepe",1735466,"NC_028680","Linear"
"Mycobacterium phage Perseus",2922996,"NC_023720","Linear"
"Mycobacterium phage Petruchio",1927018,"NC_052453","Linear"
"Mycobacterium phage Phabba",2027899,"NC_054714","Linear"
"Mycobacterium phage Phaded",2686088,"NC_054815","Linear"
"Mycobacterium phage Phaedrus",546184,"NC_011057","Linear"
"Mycobacterium phage Phantastic",1486426,"NC_024148","Linear"
"Mycobacterium phage Pharaoh",2530140,"NC_054784","Linear"
"Mycobacterium phage Phasih",2041544,"NC_051696","Linear"
"Mycobacterium phage PhatBacter",1391181,"NC_022969","Linear"
"Mycobacterium phage Phatniss",1698356,"NC_028844","Linear"
"Mycobacterium phage Phaux",1327937,"NC_021311","Linear"
"Mycobacterium phage Phayonce",1647302,"NC_028796","Linear"
"Mycobacterium phage Phelemich",1383055,"NC_022063","Linear"
"Mycobacterium phage Philonius",2047843,"NC_054449","Linear"
"Mycobacterium phage Phineas",2575357,"NC_051733","Linear"
"Mycobacterium phage Phipps",1034143,"NC_028942","Linear"
"Mycobacterium phage Phlei",1690684,"NC_028662","Linear"
"Mycobacterium phage Phlyer",591487,"NC_012027","Linear"
"Mycobacterium phage Phoxy",1567451,"KP017310","Linear"
"Mycobacterium phage Phrann",1821541,"NC_031266","Linear"
"Mycobacterium phage Phrappuccino",2591223,"NC_054727","Linear"
"Mycobacterium phage PhrostyMug",1354512,"NC_022329","Linear"
"Mycobacterium phage Phrux",1327774,"NC_021309","Linear"
"Mycobacterium phage Piglet",1235693,"JX649097","Linear"
"Mycobacterium phage Pinnie",2517965,"NC_054447","Linear"
"Mycobacterium phage Pinto",1498204,"NC_024368","Linear"
"Mycobacterium phage Pio",1089131,"JN699013","Linear"
"Mycobacterium phage Pioneer",1698417,"NC_028965","Linear"
"Mycobacterium phage Pipefish",373413,"NC_008199","Linear"
"Mycobacterium phage Piper2020",2517966,"NC_051697","Linear"
"Mycobacterium phage Pippin",2079571,"NC_052454","Linear"
"Mycobacterium phage Pippy",1983576,"NC_051698","Linear"
"Mycobacterium phage Pipsqueak",1567474,"KP027208","Linear"
"Mycobacterium phage Pipsqueaks",1821540,"NC_042055","Linear"
"Mycobacterium phage Piro94",1527520,"NC_028794","Linear"
"Mycobacterium phage Pistachio",2126722,"NC_054773","Linear"
"Mycobacterium phage Pita2",2283258,"NC_052455","Linear"
"Mycobacterium phage Pixie",2922215,"NC_042325","Linear"
"Mycobacterium phage Pleione",1079895,"NC_023737","Linear"
"Mycobacterium phage Plumbus",2790994,"NC_055909","Linear"
"Mycobacterium phage Poenanya",2500793,"NC_051699","Linear"
"Mycobacterium phage Polka14",2584498,"NC_051700","Linear"
"Mycobacterium phage Pollywog",2502448,"NC_051701","Linear"
"Mycobacterium phage PopTart",1698712,"NC_028961","Linear"
"Mycobacterium phage Pops",1675554,"NC_028681","Linear"
"Mycobacterium phage Porky",2914015,"NC_011055","Linear"
"Mycobacterium phage Power",1552733,"KM463009","Linear"
"Mycobacterium phage Predator",543153,"NC_011039","Linear"
"Mycobacterium phage Priamo",2182403,"NC_054781","Linear"
"Mycobacterium phage Priscilla",2081627,"NC_051702","Linear"
"Mycobacterium phage Prithvi",2484215,"NC_051626","Linear"
"Mycobacterium phage Puhltonio",663558,"GQ303264","Linear"
"Mycobacterium phage Pukovnik",2914013,"NC_011023","Linear"
"Mycobacterium phage Pumpkin",2919547,"NC_042027","Linear"
"Mycobacterium phage Purky",2593351,"NC_051739","Linear"
